4194304 	 16 
12582912 	 1781807214 
20971520 	 1281993128 
29360128 	 157818249 
37748736 	 2513439396 
46137344 	 985726702 
54525952 	 47554801 
62914560 	 2889094370 
71303168 	 2314808612 
79691776 	 3828586978 
88080384 	 2491231589 
96468992 	 1338333893 
104857600 	 2012164197 
113246208 	 259551 
121634816 	 3993327652 
130023424 	 496858270 
138412032 	 2732062750 
146800640 	 2284956614 
155189248 	 3703023935 
163577856 	 172574938 
171966464 	 838174592 
180355072 	 1786065264 
188743680 	 400156270 
197132288 	 3658739137 
205520896 	 894048037 
213909504 	 1694870121 
222298112 	 1671692930 
230686720 	 3121116250 
239075328 	 747760233 
247463936 	 3302546480 
255852544 	 2461651821 
264241152 	 1418887903 
272629760 	 3205523351 
281018368 	 3179110760 
289406976 	 2398793245 
297795584 	 672624473 
306184192 	 1916914824 
314572800 	 963753520 
322961408 	 2807772325 
331350016 	 1487665 
339738624 	 932254328 
348127232 	 1818838429 
356515840 	 2690723359 
364904448 	 1273087632 
373293056 	 2794897695 
381681664 	 3890533129 
390070272 	 2426934832 
398458880 	 2067820252 
406847488 	 1436581149 
415236096 	 2271614596 
423624704 	 1176331838 
