131072 	 32 
393216 	 4208057275 
655360 	 23869684 
917504 	 342532837 
1179648 	 1193832024 
1441792 	 901866567 
1703936 	 3549775685 
1966080 	 1171959351 
2228224 	 1998894144 
2490368 	 3439630277 
2752512 	 1974576274 
3014656 	 3082761549 
3276800 	 57743187 
3538944 	 538498811 
3801088 	 912746916 
4063232 	 3920023417 
4325376 	 2171102850 
4587520 	 3268867371 
4849664 	 146896776 
5111808 	 107858852 
5373952 	 2939831721 
5636096 	 2175831344 
5898240 	 1135750734 
6160384 	 578216019 
6422528 	 281131228 
6684672 	 3212776622 
6946816 	 3137597462 
7208960 	 2194078684 
7471104 	 1222615637 
7733248 	 3300804130 
7995392 	 3563281656 
8257536 	 633762204 
8519680 	 3130285840 
8781824 	 2229817183 
9043968 	 718137046 
9306112 	 935352330 
9568256 	 680604578 
9830400 	 561904099 
10092544 	 3556712150 
10354688 	 1814910633 
10616832 	 4108092882 
10878976 	 1727577096 
11141120 	 3655720940 
11403264 	 1278249995 
11665408 	 1708214923 
11927552 	 3034674075 
12189696 	 2326258413 
12451840 	 3490972109 
12713984 	 3286553488 
12976128 	 160898772 
13238272 	 2379580017 
