1002 	 109197 
1006 	 159175 
1010 	 87942 
1014 	 1297 
1018 	 51255 
1022 	 22199 
1026 	 10011 
1030 	 17916 
1034 	 46597 
1038 	 155432 
1042 	 17217 
1046 	 32172 
1050 	 38782 
1054 	 22344 
1058 	 55361 
1062 	 42625 
1066 	 27304 
1070 	 4011 
1074 	 159320 
1078 	 191187 
1082 	 18901 
1086 	 25941 
1090 	 24976 
1094 	 50798 
1098 	 38405 
1102 	 60546 
1106 	 79287 
1110 	 8134 
1114 	 27458 
1118 	 74046 
1122 	 1563 
1126 	 63201 
1130 	 234 
1134 	 93475 
1138 	 783 
1142 	 23140 
1146 	 48691 
1150 	 47748 
1154 	 33651 
1158 	 29889 
1162 	 200913 
1166 	 79531 
1170 	 29818 
1174 	 100161 
1178 	 250762 
1182 	 2701 
1186 	 35881 
1190 	 9754 
1194 	 27863 
1198 	 11891 
1202 	 76985 
1206 	 107011 
1210 	 180422 
1214 	 94747 
1218 	 65135 
1222 	 64237 
1226 	 23723 
1230 	 36160 
1234 	 64758 
1238 	 93497 
1242 	 30295 
1246 	 113823 
1250 	 109650 
1254 	 4297 
1258 	 152068 
1262 	 142585 
1266 	 33827 
1270 	 49855 
1274 	 88706 
1278 	 51197 
1282 	 65239 
1286 	 154613 
1290 	 77015 
1294 	 15287 
1298 	 43425 
1302 	 25161 
1306 	 122091 
1310 	 84974 
1314 	 61939 
1318 	 43875 
1322 	 12403 
1326 	 3811 
1330 	 166813 
1334 	 105020 
1338 	 14747 
1342 	 33952 
1346 	 32153 
1350 	 14814 
1354 	 6759 
1358 	 33649 
1362 	 8230 
1366 	 189001 
1370 	 1516 
1374 	 97059 
1378 	 142068 
1382 	 77119 
1386 	 256999 
1390 	 68131 
1394 	 3107 
1398 	 36881 
1402 	 50745 
